bedrooms,beds,bath,zipcode,host_is_superhost,review_scores_rating,time_quarter,has_pool,is_petfriendly,has_workspace,has_freeparking,has_gym,home_price_aprx,price,occupancy_rate
2,3,1.5,78703,0,4.83,Q4,0,0,0,1,0,1324000,650.0,0.068259385665529
3,3,1.0,78702,1,4.78,Q4,0,0,1,1,0,613000,165.0,0.7
0,1,1.0,78704,1,4.93,Q4,0,0,1,1,0,802000,76.0,0.2154696132596685
1,3,1.0,78722,0,4.97,Q4,0,0,0,1,0,595000,185.0,0.5078876490958061
2,2,1.0,78757,1,4.84,Q4,0,1,0,1,0,612000,125.0,0.7
3,4,2.0,78759,0,5.0,Q4,1,0,0,1,0,661000,250.0,0.2328589909443725
2,2,1.0,78701,0,4.47,Q4,1,0,0,1,0,727000,128.0,0.6270711190415499
2,2,2.0,78702,0,4.96,Q4,0,0,1,1,0,613000,270.0,0.1284109149277688
2,2,1.0,78704,0,4.78,Q4,0,0,0,1,0,802000,289.0,0.053763440860215
3,3,1.0,78735,0,4.8,Q4,0,0,0,0,0,823000,236.0,0.0227479526842584
0,1,1.0,78702,1,4.9,Q4,0,0,0,1,0,613000,99.0,0.7
2,2,1.0,78703,1,4.95,Q4,0,1,1,1,0,1324000,171.0,0.3769461895656924
2,2,1.0,78702,0,4.0,Q4,0,0,0,1,0,613000,425.0,0.050251256281407
3,7,2.5,78702,1,4.85,Q4,0,1,1,1,0,613000,115.0,0.6410256410256411
1,2,1.0,78702,1,4.94,Q4,0,0,0,1,0,613000,108.0,0.7
0,2,1.0,78702,1,4.94,Q4,0,0,1,1,0,613000,80.0,0.7
3,5,1.5,78732,1,4.91,Q4,0,0,0,1,0,831000,243.0,0.3914209115281501
1,2,1.0,78702,1,4.67,Q4,0,0,1,0,0,613000,109.0,0.1082305562547193
3,3,2.5,78748,0,4.89,Q4,0,0,0,1,0,440000,150.0,0.1015646445237441
4,4,3.0,78703,1,5.0,Q4,0,0,1,1,0,1324000,693.0,0.2083912197832731
2,2,1.0,78721,0,4.67,Q4,0,1,0,1,0,464000,400.0,0.0091855480710349
1,1,1.0,78703,0,4.85,Q4,0,0,0,1,0,1324000,81.0,0.7
1,1,1.0,78702,0,4.76,Q4,0,0,0,1,0,613000,72.0,0.7
2,2,2.0,78704,0,4.95,Q4,0,1,0,1,0,802000,258.0,0.2688460600146377
1,2,1.0,78702,1,4.95,Q4,0,0,1,1,0,613000,148.0,0.7
1,1,1.0,78704,0,4.67,Q4,1,0,0,1,1,802000,123.0,0.0305810397553516
4,5,3.5,78746,0,5.0,Q4,1,0,0,1,0,1721000,750.0,0.0051679586563307
4,6,3.5,78703,0,5.0,Q4,1,0,0,1,1,1324000,520.0,0.0683955542889712
0,1,1.0,78705,1,4.86,Q4,0,0,0,1,0,353000,126.0,0.2930605474149848
2,3,1.0,78702,1,4.88,Q4,0,1,1,1,0,613000,126.0,0.3333333333333333
2,2,2.0,78757,0,4.85,Q4,0,0,0,1,0,612000,179.0,0.1168539325842696
3,5,3.0,78704,0,4.79,Q4,0,1,0,1,0,802000,397.0,0.2298850574712643
4,7,2.0,78702,1,4.95,Q4,0,0,0,1,0,613000,264.0,0.1584979273347964
3,3,2.5,78702,0,5.0,Q4,0,0,0,1,0,613000,590.0,0.0126103404791929
2,3,1.0,78722,0,4.54,Q4,0,1,0,1,0,595000,149.0,0.2144772117962466
2,2,1.0,78704,1,4.95,Q4,0,1,1,1,0,802000,180.0,0.4963131026659104
6,6,3.5,78729,0,5.0,Q4,0,0,0,1,0,457000,385.0,0.0670890793887439
2,2,2.0,78702,1,4.63,Q4,0,1,0,0,0,613000,215.0,0.0646396935599712
3,3,3.5,78704,0,5.0,Q4,0,0,1,1,0,802000,1200.0,0.0186683260734287
3,3,2.5,78704,0,4.9,Q4,0,1,0,1,0,802000,575.0,0.0684931506849315
4,6,2.5,78702,1,4.91,Q4,0,1,1,1,0,613000,371.0,0.7
2,2,2.0,78704,0,4.99,Q4,0,0,0,1,0,802000,150.0,0.7
1,2,1.0,78702,0,5.0,Q4,0,1,0,1,0,613000,479.0,0.0274599542334096
1,1,1.0,78722,1,4.85,Q4,0,1,0,0,0,595000,135.0,0.1035092148447361
2,3,1.5,78731,0,4.91,Q4,0,0,0,1,0,1019000,199.0,0.2195054181717143
1,1,1.0,78704,1,4.9,Q4,0,0,1,1,0,802000,129.0,0.4973958333333333
2,2,1.0,78722,1,4.97,Q4,0,1,1,1,0,595000,142.0,0.5439330543933054
3,3,2.0,78745,0,4.33,Q4,0,0,0,1,0,456000,150.0,0.0211714890613973
3,4,1.0,78721,0,4.67,Q4,0,1,0,1,0,464000,93.0,0.0151285930408472
2,2,1.5,78704,1,4.9,Q4,0,1,1,0,0,802000,181.0,0.6636291600633915
1,1,1.0,78757,1,4.95,Q4,1,1,1,1,1,612000,108.0,0.6599131693198264
2,3,1.0,78731,0,4.89,Q4,0,0,0,1,0,1019000,189.0,0.7
2,3,1.0,78751,1,4.97,Q4,0,1,1,0,0,636000,105.0,0.0885445489762036
1,1,1.0,78704,0,4.0,Q4,0,0,0,1,0,802000,135.0,0.5263157894736842
4,6,2.0,78701,0,4.5,Q4,1,0,0,1,0,727000,255.0,0.5684425184807546
2,1,2.0,78702,0,5.0,Q4,0,0,0,1,0,613000,550.0,0.3614457831325301
2,2,1.0,78704,0,5.0,Q4,0,0,1,1,0,802000,329.0,0.0358680057388809
1,1,1.0,78704,0,4.96,Q4,0,0,0,1,0,802000,101.0,0.7
5,7,4.0,78746,0,4.8,Q4,0,1,0,1,0,1721000,1200.0,0.0632911392405063
4,6,2.0,78759,1,4.93,Q4,0,1,1,1,0,661000,277.0,0.7
2,3,1.5,78756,0,5.0,Q4,0,0,0,1,0,728000,200.0,0.0056721497447532
3,3,2.0,78723,1,5.0,Q4,1,1,1,1,0,502000,189.33333333333334,0.0457273506716204
2,2,1.0,78703,1,4.99,Q4,0,0,1,1,0,1324000,199.0,0.7
3,2,2.5,78748,0,5.0,Q4,0,1,1,0,1,440000,179.0,0.0311791383219954
1,1,1.0,78702,1,4.83,Q4,0,0,0,1,0,613000,98.0,0.7
1,1,1.0,78704,1,5.0,Q4,0,1,0,1,0,802000,250.0,0.7
1,1,1.5,78702,1,4.93,Q4,0,0,1,0,0,613000,90.0,0.6482525366403608
3,3,2.0,78745,0,4.4,Q4,0,0,0,1,0,456000,207.0,0.0180897250361794
2,2,2.0,78704,0,5.0,Q4,1,0,0,1,1,802000,300.0,0.4545454545454545
1,1,1.0,78702,1,4.95,Q4,0,0,0,1,0,613000,146.0,0.2191626861477943
2,2,2.0,78701,0,4.63,Q4,1,0,0,1,0,727000,274.0,0.7
3,2,2.0,78745,0,5.0,Q4,0,0,0,1,0,456000,400.0,0.1156069364161849
2,2,1.0,78704,0,4.5,Q4,0,0,0,1,0,802000,165.0,0.7
3,3,1.5,78702,0,4.87,Q4,0,0,0,1,0,613000,459.0,0.232454179704962
1,2,1.0,78702,1,4.83,Q4,0,0,0,0,0,613000,69.0,0.7
2,2,1.0,78704,0,4.0,Q4,0,0,0,1,0,802000,125.0,0.108695652173913
2,2,2.5,78702,0,5.0,Q4,0,0,0,1,0,613000,400.0,0.0101591601760921
2,2,1.0,78702,1,4.93,Q4,0,0,1,1,0,613000,140.0,0.0813920853213584
2,2,2.0,78704,0,4.8,Q4,0,1,0,1,0,802000,160.0,0.209555741827326
1,2,1.0,78701,0,4.56,Q4,1,0,0,0,1,727000,175.0,0.6067415730337079
2,2,1.0,78721,1,4.95,Q4,0,1,0,1,0,464000,91.0,0.1683029453015427
1,2,1.0,78703,0,4.5,Q4,0,0,0,1,0,1324000,129.0,0.0789473684210526
3,6,2.0,78736,0,5.0,Q4,0,0,0,1,0,529000,345.0,0.0817341862117981
1,1,1.0,78702,1,4.98,Q4,0,0,1,0,0,613000,101.0,0.7
3,3,2.0,78752,1,4.74,Q4,0,1,1,1,0,422000,199.0,0.2110953058321479
3,5,3.0,78722,0,5.0,Q4,0,0,1,1,0,595000,950.0,0.0177409816676522
5,5,4.0,78736,0,4.9,Q4,0,0,0,1,0,529000,450.0,0.7
3,4,2.0,78704,0,5.0,Q4,1,0,0,1,0,802000,400.0,0.0245098039215686
3,3,2.0,78702,0,5.0,Q4,0,1,0,1,0,613000,650.0,0.010559662090813
1,1,1.0,78704,1,4.92,Q4,0,0,0,1,0,802000,93.66666666666667,0.7
0,1,1.0,78702,0,4.98,Q4,0,0,0,1,0,613000,160.0,0.3733987462523848
2,6,2.0,78702,0,5.0,Q4,0,1,0,1,0,613000,600.0,0.1037613488975356
3,3,1.0,78702,0,4.56,Q4,0,0,0,1,0,613000,1000.0,0.081374321880651
1,3,1.5,78704,0,4.33,Q4,0,0,0,1,0,802000,200.0,0.0528169014084507
1,2,1.0,78731,1,4.97,Q4,0,0,1,1,0,1019000,176.0,0.2999124343257443
2,2,2.0,78701,1,5.0,Q4,1,0,1,1,1,727000,200.0,0.7
1,1,1.0,78705,1,4.95,Q4,0,0,1,1,0,353000,155.0,0.0993217054263565
2,2,1.0,78751,0,5.0,Q4,0,0,0,1,0,636000,200.0,0.0157977883096366
4,5,3.0,78722,0,4.93,Q4,0,0,1,1,0,595000,500.0,0.035385704175513
1,1,1.0,78704,1,4.98,Q4,0,1,0,1,0,802000,145.0,0.6190084908244317
2,2,1.0,78702,0,5.0,Q4,0,1,0,1,0,613000,475.0,0.013477088948787
2,2,1.0,78752,0,4.88,Q4,0,0,0,1,0,422000,180.0,0.0771084337349397
1,1,1.0,78723,1,4.89,Q4,0,0,0,1,0,502000,79.0,0.7
2,3,2.0,78753,0,5.0,Q4,1,0,0,1,1,364000,900.0,0.3571428571428571
2,2,1.0,78704,0,4.95,Q4,0,0,0,1,0,802000,227.0,0.3109656301145663
3,3,3.0,78751,0,5.0,Q4,0,0,0,1,0,636000,499.0,0.0478927203065134
2,3,2.0,78704,1,5.0,Q4,1,0,1,1,0,802000,93.0,0.4905553989286721
2,4,2.0,78757,1,4.76,Q4,1,1,0,1,1,612000,85.0,0.425531914893617
4,5,2.5,78702,1,4.99,Q4,1,1,1,1,0,613000,389.0,0.5139949109414759
2,2,2.0,78705,1,4.83,Q4,0,0,1,1,0,353000,102.0,0.3742557414233059
1,1,1.0,78702,0,4.97,Q4,0,0,1,1,0,613000,90.0,0.7
1,3,1.5,78704,0,4.93,Q4,0,0,0,1,0,802000,161.0,0.7
2,2,1.0,78721,0,4.6,Q4,0,1,1,1,0,464000,131.0,0.222649807586586
5,9,4.0,78704,0,5.0,Q4,0,1,1,1,0,802000,1980.0,0.1135047486680565
1,1,1.0,78703,1,4.81,Q4,0,0,1,1,0,1324000,150.0,0.7
1,1,1.0,78703,1,4.78,Q4,0,0,0,1,0,1324000,200.0,0.2255838641188959
1,1,1.0,78702,1,4.64,Q4,0,0,0,1,0,613000,62.0,0.7
4,6,3.0,78704,1,5.0,Q4,1,0,1,1,0,802000,1300.0,0.0548024228439573
1,1,1.0,78722,1,4.85,Q4,0,0,1,0,0,595000,126.0,0.7
2,1,1.0,78704,1,4.9,Q4,0,0,1,1,0,802000,155.0,0.1991084695393759
3,3,2.5,78704,0,5.0,Q4,0,0,0,1,0,802000,500.0,0.0462962962962962
4,4,3.0,78702,1,4.98,Q4,0,0,1,1,0,613000,800.0,0.1207851031706089
3,4,1.0,78702,0,5.0,Q4,0,0,0,1,0,613000,207.33333333333334,0.0185013876040703
2,2,1.0,78705,0,5.0,Q4,0,0,0,0,0,353000,75.0,0.0135013501350135
4,6,2.0,78701,0,4.66,Q4,1,0,0,1,0,727000,375.0,0.4708577246118605
1,2,1.0,78704,1,4.94,Q4,0,1,0,1,0,802000,130.0,0.2915451895043732
2,3,1.0,78704,1,4.92,Q4,0,1,0,1,0,802000,130.0,0.332378223495702
2,2,2.0,78704,1,4.93,Q4,0,0,0,1,0,802000,140.0,0.3114186851211072
2,3,1.0,78704,1,4.96,Q4,0,1,0,1,0,802000,129.0,0.3517300543322848
1,3,1.5,78704,0,5.0,Q4,0,0,1,1,0,802000,200.0,0.0663972286374133
4,4,3.0,78756,0,4.93,Q4,0,0,1,1,1,728000,432.0,0.0782381918284555
2,4,2.5,78702,0,4.75,Q4,0,0,0,1,0,613000,1250.0,0.0153139356814701
2,4,1.0,78701,1,4.72,Q4,0,0,1,0,0,727000,119.0,0.5051698670605613
2,4,1.0,78701,1,4.72,Q4,0,0,1,0,0,727000,111.0,0.5794991263832265
1,3,1.0,78723,0,4.8,Q4,0,1,1,1,0,502000,70.0,0.0288850375505488
3,4,1.5,78701,1,4.81,Q4,0,0,1,0,0,727000,235.0,0.4806291872997378
3,3,2.0,78704,1,4.94,Q4,0,0,0,1,0,802000,500.0,0.1656365883807169
2,3,2.0,78701,0,4.96,Q4,0,0,0,1,0,727000,151.0,0.7
2,3,2.0,78704,0,5.0,Q4,0,0,0,1,0,802000,250.0,0.0083402835696413
2,2,1.0,78731,1,4.95,Q4,0,1,1,1,0,1019000,109.0,0.4949170679507758
3,4,2.5,78702,1,4.94,Q4,0,0,0,1,0,613000,223.0,0.6911017884742768
1,1,1.0,78704,1,4.93,Q4,0,1,1,1,0,802000,136.0,0.4
1,2,1.0,78703,0,4.28,Q4,0,1,1,0,0,1324000,92.0,0.7
2,2,1.0,78704,0,4.65,Q4,0,1,1,1,0,802000,105.0,0.1945205479452054
3,6,2.0,78704,0,5.0,Q4,1,1,0,1,0,802000,846.0,0.0146972369194591
2,3,1.0,78703,0,4.91,Q4,0,0,0,1,0,1324000,146.0,0.0608070757324488
2,2,1.0,78705,1,4.82,Q4,0,0,0,0,0,353000,224.0,0.2341789796487315
1,1,1.0,78701,0,4.69,Q4,1,0,0,1,0,727000,139.0,0.3917578224370389
4,4,2.0,78701,0,4.5,Q4,1,0,0,1,0,727000,240.0,0.624048706240487
2,2,1.0,78702,1,4.7,Q4,0,1,1,1,0,613000,83.0,0.7
2,2,2.0,78701,1,4.98,Q4,0,1,0,1,1,727000,212.0,0.5315471045808124
2,2,1.0,78732,0,4.93,Q4,1,0,0,1,0,831000,183.0,0.7
1,1,1.5,78751,1,4.97,Q4,0,0,0,1,0,636000,179.0,0.5150753768844221
1,1,1.0,78704,0,4.96,Q4,1,0,0,1,0,802000,59.0,0.7
1,1,1.0,78757,0,4.4,Q4,1,1,0,1,0,612000,79.0,0.0667853962600178
3,3,2.0,78756,0,4.9,Q4,0,0,1,1,0,728000,260.0,0.1322751322751322
1,1,1.5,78703,0,4.8,Q4,0,1,0,1,0,1324000,169.0,0.2337840935136374
0,1,1.0,78705,0,4.88,Q4,0,0,1,0,0,353000,108.0,0.216624685138539
1,3,1.0,78751,0,4.82,Q4,0,0,1,1,0,636000,225.0,0.0777831793874574
2,3,1.0,78703,1,4.78,Q4,0,0,1,0,0,1324000,89.0,0.3149606299212598
2,4,1.0,78701,1,4.68,Q4,0,0,1,0,0,727000,107.0,0.5568312284730195
1,2,1.0,78702,1,4.9,Q4,0,0,1,1,0,613000,122.0,0.7
2,3,1.0,78704,0,4.77,Q4,0,0,1,1,0,802000,126.0,0.3317328677433435
2,2,2.0,78737,0,5.0,Q4,0,0,0,1,0,786000,135.0,0.0683260126891166
3,3,1.0,78745,1,4.97,Q4,0,0,0,1,0,456000,134.0,0.7
1,1,1.0,78702,1,4.76,Q4,0,0,0,1,0,613000,64.0,0.7
0,1,1.0,78702,0,4.85,Q4,0,0,1,1,0,613000,73.0,0.7
2,2,1.0,78741,1,4.78,Q4,0,1,1,1,0,397000,150.0,0.4188163884673748
3,4,1.5,78745,1,5.0,Q4,0,1,1,0,1,456000,204.0,0.1148875059837242
3,2,1.0,78704,1,4.87,Q4,0,1,0,1,0,802000,92.0,0.2701917489831493
2,3,1.0,78704,1,4.89,Q4,0,1,0,1,0,802000,123.0,0.2893518518518518
5,6,2.5,78703,1,4.9,Q4,0,0,0,1,0,1324000,695.0,0.3763277693474962
2,3,1.0,78736,0,4.64,Q4,0,0,0,1,0,529000,97.0,0.1246660730186999
3,3,2.0,78758,1,4.69,Q4,0,1,1,0,0,398000,310.0,0.1513002364066193
3,3,2.5,78704,0,4.93,Q4,0,1,1,0,0,802000,400.0,0.0711743772241993
1,1,1.0,78704,0,4.87,Q4,1,1,0,1,0,802000,95.0,0.1203852327447833
2,2,1.0,78751,1,4.84,Q4,0,1,0,1,0,636000,295.0,0.3522727272727273
3,3,2.0,78729,0,4.92,Q4,0,1,1,1,0,457000,213.0,0.1258023106546855
1,1,1.0,78745,0,4.63,Q4,1,1,1,1,0,456000,81.0,0.3379465722561957
2,4,1.0,78701,1,4.72,Q4,0,1,1,0,0,727000,119.0,0.4764638346727899
2,3,1.0,78701,1,4.65,Q4,0,0,1,0,0,727000,110.0,0.635287323130234
3,3,2.5,78723,0,4.81,Q4,0,0,0,1,0,502000,200.0,0.3037974683544304
2,3,1.0,78701,1,4.78,Q4,0,0,1,0,0,727000,120.0,0.4797471990807239
3,3,2.0,78704,0,4.75,Q4,0,0,1,1,0,802000,550.0,0.1812141347025068
2,5,1.0,78701,1,4.78,Q4,0,0,1,0,0,727000,120.0,0.4333333333333333
2,2,2.0,78704,0,4.8,Q4,1,0,0,1,0,802000,214.0,0.1068376068376068
2,2,2.0,78704,0,5.0,Q4,0,0,0,0,0,802000,91.0,0.0431344356578001
3,3,2.0,78703,0,4.71,Q4,0,0,0,1,0,1324000,489.6666666666667,0.0919874122488501
1,1,1.0,78704,0,4.66,Q4,1,1,1,1,0,802000,65.0,0.6987951807228916
1,1,1.0,78703,1,5.0,Q4,0,0,0,1,0,1324000,125.0,0.5142383190489356
1,1,1.0,78703,1,4.9,Q4,0,0,1,1,0,1324000,90.0,0.7
1,1,1.0,78702,0,4.99,Q4,0,0,1,0,0,613000,99.0,0.7
1,1,1.0,78757,1,4.92,Q4,0,0,0,1,0,612000,99.0,0.7
0,1,1.0,78702,0,4.92,Q4,0,0,0,1,0,613000,89.0,0.2581521739130434
1,1,1.0,78745,0,5.0,Q4,0,0,0,1,0,456000,64.0,0.002686005909213
1,1,1.0,78702,0,4.61,Q4,0,1,1,1,0,613000,595.0,0.1608971233544612
2,4,1.0,78721,1,4.83,Q4,0,0,0,1,0,464000,86.0,0.3181272509003601
1,2,1.0,78704,1,4.71,Q4,0,0,0,1,0,802000,88.0,0.7
2,3,1.0,78702,1,4.77,Q4,0,1,0,1,0,613000,128.0,0.7
0,1,1.0,78702,1,4.99,Q4,0,0,1,1,0,613000,163.0,0.7
1,3,1.0,78733,1,4.92,Q4,1,0,1,0,0,1120000,196.0,0.2995805871779509
1,2,1.0,78737,1,4.93,Q4,0,0,0,1,0,786000,180.0,0.7
1,1,1.0,78701,1,4.84,Q4,0,0,0,1,0,727000,90.0,0.7
1,1,1.0,78702,1,4.79,Q4,0,1,0,1,0,613000,65.0,0.7
0,2,1.0,78703,1,4.57,Q4,0,0,1,1,0,1324000,60.0,0.570884871550904
2,2,1.0,78704,0,4.95,Q4,0,0,0,1,0,802000,189.0,0.0578210590383444
2,2,1.0,78741,1,4.88,Q4,1,0,1,0,0,397000,128.0,0.1410579345088161
1,1,1.0,78702,1,4.94,Q4,0,0,0,1,0,613000,103.0,0.7
3,7,1.5,78701,1,4.81,Q4,0,0,1,0,0,727000,189.0,0.5726618705035971
6,9,4.0,78745,1,4.92,Q4,0,1,1,1,1,456000,181.0,0.7
3,3,2.0,78745,1,5.0,Q4,0,1,1,1,0,456000,127.0,0.021321961620469
3,5,1.5,78701,1,4.82,Q4,0,0,1,0,0,727000,185.0,0.5314564780235564
2,4,1.0,78701,1,4.75,Q4,0,1,1,0,0,727000,111.0,0.6779661016949152
2,3,1.0,78701,1,4.79,Q4,0,1,1,0,0,727000,110.0,0.4992826398852223
2,4,1.0,78701,1,4.65,Q4,0,0,1,0,0,727000,117.0,0.4075774971297359
1,3,1.0,78703,0,4.94,Q4,0,1,1,1,0,1324000,221.0,0.2145411203814064
0,1,1.0,78756,0,4.76,Q4,0,0,1,1,0,728000,75.0,0.6124576492051081
1,3,1.0,78704,0,5.0,Q4,1,0,0,1,0,802000,1499.0,0.0269179004037685
2,3,1.0,78723,1,4.88,Q4,0,0,1,1,0,502000,83.0,0.7
2,2,2.0,78704,0,5.0,Q4,0,0,1,1,0,802000,200.0,0.019471488178025
0,2,1.0,78756,1,4.98,Q4,0,0,1,1,0,728000,125.0,0.2336054038840416
1,2,1.0,78745,1,5.0,Q4,0,0,0,0,0,456000,68.0,0.0347061545580749
2,2,1.0,78702,1,4.96,Q4,0,0,1,1,0,613000,127.0,0.7
3,3,2.0,78757,0,4.94,Q4,0,0,0,1,0,612000,200.0,0.1361088871096877
3,5,2.5,78745,0,4.85,Q4,0,1,0,1,0,456000,150.0,0.7
1,1,1.0,78704,0,5.0,Q4,0,0,0,1,0,802000,400.0,0.0189753320683111
1,1,1.0,78756,0,4.88,Q4,0,0,0,1,0,728000,136.0,0.7
3,5,2.0,78702,1,4.67,Q4,0,0,0,1,0,613000,237.0,0.0383828045035824
2,2,1.0,78704,0,4.9,Q4,0,1,1,1,0,802000,336.0,0.0917832167832167
1,1,2.0,78704,1,5.0,Q4,0,0,1,1,0,802000,285.0,0.0334378265412748
1,2,1.0,78756,0,5.0,Q4,0,1,1,0,0,728000,79.0,0.4499546416691866
1,2,1.0,78703,0,5.0,Q4,0,0,0,1,0,1324000,150.0,0.01230012300123
3,3,1.0,78702,1,4.92,Q4,0,0,1,1,0,613000,204.0,0.7
1,1,1.0,78703,0,4.94,Q4,0,0,0,1,0,1324000,72.66666666666667,0.7
1,1,1.0,78704,0,4.9,Q4,1,0,0,1,1,802000,130.0,0.0514933058702368
4,15,3.0,78741,1,4.89,Q4,1,1,1,1,0,397000,261.0,0.7
2,3,2.0,78745,0,5.0,Q4,0,0,0,1,0,456000,196.0,0.0151057401812688
0,2,1.0,78704,1,5.0,Q4,0,0,1,1,0,802000,70.0,0.5791245791245792
2,4,1.0,78704,0,4.9,Q4,0,0,0,1,0,802000,140.0,0.2484695714800144
1,2,1.0,78704,0,4.79,Q4,0,0,0,1,0,802000,200.0,0.140485312899106
2,1,1.0,78759,0,4.67,Q4,0,0,0,1,0,661000,79.0,0.0320684126135756
0,1,1.0,78703,1,4.99,Q4,0,1,0,1,0,1324000,145.0,0.6186204763377667
4,6,2.0,78728,0,4.56,Q4,0,1,0,1,0,432000,211.0,0.0283107895564642
3,2,2.0,78704,0,5.0,Q4,0,0,0,1,0,802000,200.0,0.0603318250377073
2,2,2.0,78741,0,4.92,Q4,1,0,0,1,0,397000,80.0,0.7
1,1,1.0,78704,1,4.91,Q4,0,0,0,0,0,802000,92.0,0.5177238805970149
1,2,1.0,78704,0,4.99,Q4,0,0,0,1,0,802000,125.0,0.247578040904198
1,1,1.0,78704,0,4.89,Q4,0,0,0,1,0,802000,200.0,0.2289281997918834
1,1,1.0,78704,1,4.85,Q4,0,0,0,1,0,802000,159.0,0.3175225401803214
1,1,1.0,78702,1,4.97,Q4,0,1,1,0,0,613000,99.0,0.7
3,4,2.5,78704,0,5.0,Q4,0,0,1,1,0,802000,275.0,0.0105559465165376
3,4,2.0,78728,0,4.94,Q4,0,1,1,1,1,432000,214.0,0.0774431468961278
3,3,2.0,78702,0,4.0,Q4,0,0,0,1,0,613000,250.0,0.0176991150442477
3,4,2.0,78704,1,4.92,Q4,0,0,1,0,0,802000,259.0,0.1511930073234113
7,12,5.0,78704,0,5.0,Q4,0,1,0,1,0,802000,1500.0,0.0899453902987472
1,3,1.0,78704,0,3.63,Q4,1,1,0,1,0,802000,170.0,0.053475935828877
0,1,1.0,78703,1,4.99,Q4,0,0,0,1,0,1324000,139.0,0.4453681710213776
1,1,1.0,78703,0,4.59,Q4,0,0,0,0,0,1324000,61.0,0.1029962546816479
4,4,2.0,78702,0,5.0,Q4,0,0,1,1,0,613000,499.0,0.0305594734367654
3,3,1.0,78723,1,4.94,Q4,0,0,0,1,0,502000,116.0,0.7
3,3,2.0,78704,0,4.98,Q4,0,0,0,1,0,802000,262.0,0.7
5,8,3.0,78704,1,4.97,Q4,0,0,0,1,0,802000,614.0,0.7
3,4,2.0,78704,0,4.79,Q4,0,0,1,1,0,802000,440.0,0.0319926873857404
2,2,2.0,78703,0,4.91,Q4,1,1,1,0,0,1324000,134.0,0.2515243902439024
2,6,1.5,78702,0,4.55,Q4,0,0,0,1,0,613000,300.0,0.16273393002441
3,4,3.0,78756,0,5.0,Q4,0,0,0,1,0,728000,347.0,0.3065134099616858
1,1,1.0,78704,0,5.0,Q4,1,0,0,1,0,802000,120.0,0.1135288552507095
1,2,1.0,78704,1,4.95,Q4,0,1,0,1,0,802000,145.0,0.2311643835616438
2,3,2.0,78721,0,5.0,Q4,0,0,0,1,0,464000,200.0,0.0125944584382871
3,3,2.0,78704,0,4.89,Q4,0,1,1,1,0,802000,499.0,0.7
4,4,3.0,78702,1,4.98,Q4,0,0,0,1,0,613000,754.0,0.1891040072039621
1,1,1.0,78703,1,4.96,Q4,0,0,0,1,0,1324000,125.0,0.2460055795079888
2,2,2.5,78757,0,5.0,Q4,1,0,1,1,0,612000,498.0,0.0246195165622202
5,14,3.0,78731,0,4.66,Q4,0,1,1,1,1,1019000,626.0,0.1098282174035483
2,2,2.0,78748,0,5.0,Q4,0,0,0,1,0,440000,190.0,0.4129793510324483
3,3,2.5,78717,0,4.89,Q4,1,1,1,1,0,583000,157.0,0.3058623619371283
4,6,3.5,78723,0,4.92,Q4,1,0,0,1,0,502000,299.0,0.7
2,2,1.0,78704,0,4.93,Q4,0,1,0,1,0,802000,175.0,0.0978473581213307
1,2,1.0,78702,1,4.87,Q4,0,0,0,0,0,613000,91.0,0.7
1,4,1.0,78722,1,4.97,Q4,0,0,1,1,0,595000,85.0,0.4417344173441734
2,3,1.0,78702,0,4.72,Q4,0,0,0,1,0,613000,259.6666666666667,0.7
4,4,3.5,78731,0,4.91,Q4,1,0,1,1,0,1019000,449.0,0.1432575521644347
4,4,3.0,78734,0,5.0,Q4,1,1,0,1,1,648000,343.0,0.0344827586206896
1,1,1.0,78703,0,4.88,Q4,1,0,1,1,0,1324000,106.0,0.7
1,1,1.0,78703,0,4.33,Q4,0,0,0,1,0,1324000,150.0,0.0983606557377049
2,2,1.0,78704,0,2.0,Q4,1,0,0,1,1,802000,350.0,0.0055340343110127
2,2,1.0,78722,1,4.9,Q4,0,1,1,0,0,595000,146.0,0.1306441902468392
2,2,2.0,78704,0,5.0,Q4,0,0,0,1,0,802000,1395.0,0.0571236559139784
1,1,1.0,78704,1,4.95,Q4,1,0,0,1,0,802000,139.0,0.7
3,3,2.0,78702,1,4.92,Q4,0,0,0,1,0,613000,250.0,0.6084172003659652
3,3,2.0,78702,1,4.9,Q4,0,0,0,1,0,613000,338.0,0.7
2,2,2.0,78704,0,4.97,Q4,0,1,0,1,0,802000,379.0,0.7
3,2,2.0,78703,0,5.0,Q4,0,0,1,1,0,1324000,346.0,0.0463535228677379
2,2,1.0,78722,0,5.0,Q4,0,0,0,1,0,595000,170.0,0.0161030595813204
2,2,2.0,78751,1,4.94,Q4,1,1,1,1,0,636000,154.0,0.6445406445406445
3,6,1.0,78702,0,4.72,Q4,0,1,0,1,0,613000,156.0,0.5472988912479358
6,6,5.5,78731,1,5.0,Q4,1,0,1,0,0,1019000,1792.6666666666667,0.0117130307467057
1,1,1.0,78702,1,4.79,Q4,0,0,1,0,0,613000,135.0,0.7
3,5,2.0,78722,0,4.98,Q4,0,0,1,0,0,595000,185.0,0.2073050345508391
1,1,1.0,78749,0,4.17,Q4,1,0,0,1,1,568000,150.0,0.0884955752212389
3,3,3.0,78704,0,4.94,Q4,0,1,1,1,0,802000,534.0,0.2261823166552433
3,3,2.0,78702,0,5.0,Q4,0,0,0,1,0,613000,450.0,0.045205037132709
